year,manure_P_applied,P_uptake,fert_P_leached,M_leach,DRP_drainage,M_DRP_runoff,fert_P_runoff,DRP_runoff,MIP_runoff,MOP_runoff,profile_P,STP
,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg,kg
2009,0.0,0.0,0.0,0.0,0.020281464038728127,0.24850941906556878,0.0,0.07908221034842966,0.0,0.0,0.0,180.6459358852198
2010,0.0,20.820321576381872,0.0,0.0,0.055386672040567665,0.5916323100653333,0.0,0.2780165929917095,0.0,0.0,0.0,534.4906330824303
2011,0.0,19.91312194770687,0.0,0.0,0.04153315132393025,0.4037684926182107,0.0,0.15340086025505772,0.0,0.0,0.0,524.3210749033783
2012,0.0,19.597184195177135,0.0,0.0,0.016203534510185715,0.2011630651466042,0.0,0.049611704588576826,0.0,0.0,0.0,513.3464875232352
2013,0.0,22.20544012652009,0.0,0.0,0.031582136048796464,0.13445143569374857,0.0,0.07390373459634623,0.0,0.0,0.0,502.20194349933473
2014,0.0,21.123781648620078,0.0,0.0,0.027749716918194764,0.0229754153474575,0.0,0.008461563243490998,0.0,0.0,0.0,493.9023602909492
2015,0.0,24.456464610439745,0.0,0.0,0.022720003087789188,0.0,0.0,0.0,0.0,0.0,0.0,492.2536707680025
2016,0.0,13.434619912862873,0.0,0.0,0.01279162966769581,0.0,0.0,0.0,0.0,0.0,0.0,492.57944927191147
